"user_id","sign_up_date","age","gender","married","has_children","home_country","home_city","session_count","avg_session_duration_minute","avg_page_clicks","total_trips","conversion_rate","weekend_trip_proportion","cancellation_proportion","avg_booking_departure_gap_days_flights","avg_booking_departure_gap_days_hotels","total_flights_booked","round_trips_proportion","avg_flight_price_usd","avg_flight_discount_amount","discounted_flight_proportion","avg_flight_seats","avg_checked_bags","avg_distance_flown_km","total_hotels_booked","avg_hotel_price_usd","avg_hotel_discount_amount","discounted_hotel_proportion","avg_hotel_rooms","avg_stay_duration_day"
"389759","2022-11-01","33","F","false","true","usa","anchorage","9","2.00","20.67","4","0.44","0.00","0.00","19.05","19.38","4","1.00","1015.94","0.17","0.33","1.50","0.25","4591.67","4","217.25","","0.00","1.50","4.25"
"390811","2022-11-01","40","F","false","false","usa","los angeles","12","1.50","16.25","6","0.50","0.00","0.00","9.58","9.80","6","1.00","488.07","0.10","0.08","1.00","0.67","2673.74","6","116.33","","0.00","1.00","3.00"
"392453","2022-11-02","58","F","false","false","usa","el paso","11","0.82","10.73","2","0.18","0.50","0.00","6.94","7.15","2","1.00","389.46","0.08","0.18","1.00","0.50","2358.01","2","77.50","0.12","0.27","1.00","5.50"
"395202","2022-11-04","26","F","false","false","usa","san jose","10","0.60","8.80","2","0.20","0.00","0.00","","3.87","0","0.00","","0.13","0.20","","","","2","215.50","0.05","0.10","1.00","11.00"
"395981","2022-11-04","51","F","true","false","canada","vancouver","11","1.18","12.91","4","0.36","0.25","0.00","10.06","8.80","3","1.00","671.64","0.15","0.18","1.33","1.00","2721.14","4","402.75","","0.00","1.50","2.50"
"396552","2022-11-05","45","F","true","false","canada","london","12","0.92","12.17","5","0.42","0.00","0.00","7.93","10.70","4","0.50","206.21","","0.00","1.00","0.50","1597.05","5","165.60","0.10","0.17","1.40","1.60"
"399137","2022-11-07","53","F","true","false","usa","dallas","9","1.89","19.56","5","0.56","0.20","0.00","33.09","5.89","3","1.00","492.84","0.17","0.33","1.33","1.00","2007.44","4","196.00","","0.00","1.50","3.50"
"399218","2022-11-07","44","F","true","true","usa","fort worth","11","1.18","13.18","3","0.27","0.33","0.00","7.04","7.39","3","1.00","165.68","0.20","0.09","1.00","0.33","887.03","2","245.50","0.05","0.09","1.00","1.00"
"399799","2022-11-07","55","F","true","false","canada","toronto","12","1.83","19.08","7","0.58","0.00","0.00","6.88","7.15","4","0.75","340.30","0.30","0.08","1.00","0.50","2046.37","7","80.71","0.10","0.17","1.14","5.14"
"400275","2022-11-07","56","F","true","true","usa","phoenix","10","0.70","10.80","2","0.20","0.00","0.00","9.45","7.58","2","1.00","536.53","0.14","0.40","1.00","0.50","2973.37","1","263.00","","0.00","1.00","4.00"
"400582","2022-11-07","32","F","true","false","usa","chicago","10","1.60","16.60","6","0.60","0.33","0.00","7.86","7.13","5","1.00","323.29","0.10","0.10","1.00","0.20","1768.78","6","232.50","0.15","0.10","1.00","2.33"
"400899","2022-11-08","45","F","true","false","canada","quebec","11","2.73","26.64","5","0.45","0.00","0.00","6.61","6.79","5","1.00","426.88","","0.00","1.40","0.60","1808.42","5","152.00","","0.00","1.40","3.20"
"401245","2022-11-08","28","F","false","false","usa","omaha","10","1.50","14.60","4","0.40","0.00","0.00","8.04","8.04","4","1.00","327.62","0.13","0.40","1.25","0.00","1649.78","3","125.67","0.15","0.10","1.33","2.67"
"402332","2022-11-08","32","F","false","false","usa","sacramento","10","1.50","16.30","3","0.30","0.33","0.00","11.52","11.69","3","1.00","373.56","0.10","0.30","1.67","0.00","1596.03","3","117.00","0.05","0.30","1.67","1.00"
"402978","2022-11-09","51","F","true","false","usa","milwaukee","9","1.56","16.44","5","0.56","0.00","0.00","5.83","6.02","5","1.00","381.73","0.15","0.11","1.00","0.80","2127.46","5","115.60","","0.00","1.00","9.80"
"403881","2022-11-09","44","F","false","false","usa","san diego","11","2.09","21.00","7","0.64","0.00","0.00","8.86","12.40","5","0.60","597.24","0.22","0.27","1.40","0.80","2355.39","7","156.14","0.15","0.09","1.29","5.57"
"404879","2022-11-10","39","F","true","false","usa","newark","11","1.45","15.18","6","0.55","0.00","0.00","7.30","7.37","6","0.83","238.10","0.15","0.18","1.17","0.83","1238.05","5","229.60","0.10","0.18","1.20","2.80"
"405305","2022-11-10","45","F","true","true","usa","san francisco","12","1.50","15.58","5","0.42","0.00","0.00","10.48","10.74","4","0.75","429.20","0.12","0.25","1.25","0.50","2242.22","5","236.00","0.23","0.17","1.20","2.00"
"406210","2022-11-11","21","F","false","true","usa","anchorage","9","1.00","12.22","3","0.33","0.00","0.00","142.51","157.70","3","0.67","871.69","0.20","0.22","1.33","0.67","4485.56","2","167.00","","0.00","1.00","6.50"
"407118","2022-11-11","52","F","true","false","usa","new york","10","3.08","15.50","5","0.50","0.00","0.20","135.85","136.03","5","0.80","524.06","","0.17","1.50","0.63","1815.73","5","176.88","0.15","0.25","1.00","11.25"
"407250","2022-11-11","36","F","false","false","usa","laredo","11","3.18","30.91","6","0.55","0.00","0.00","6.88","7.62","6","1.00","458.12","0.17","0.27","1.00","0.33","2508.52","5","129.80","","0.00","1.00","2.00"
"407275","2022-11-11","42","F","false","false","usa","philadelphia","11","1.55","16.09","6","0.55","0.00","0.00","6.97","7.25","6","1.00","244.00","0.25","0.09","1.00","0.33","1410.38","5","159.40","","0.00","1.00","4.00"
"407434","2022-11-11","52","F","true","true","canada","halifax","10","0.70","9.50","3","0.30","0.33","0.00","9.89","5.94","2","1.00","356.66","0.10","0.20","1.00","0.50","1931.87","2","136.00","","0.00","1.50","4.50"
"407642","2022-11-11","29","F","false","false","canada","hamilton","11","1.18","13.55","3","0.27","0.00","0.00","9.44","9.57","3","1.00","161.91","0.15","0.18","1.00","0.00","895.68","3","212.00","","0.00","1.00","1.33"
"408551","2022-11-12","43","F","true","true","usa","chicago","11","0.73","10.55","3","0.27","0.00","0.00","5.88","6.04","3","1.00","358.44","0.13","0.27","1.33","0.33","1540.60","3","224.00","0.10","0.09","1.33","2.33"
"409073","2022-11-12","42","F","true","false","usa","sacramento","9","2.33","22.67","4","0.44","0.25","0.00","26.28","26.51","4","1.00","539.85","","0.00","1.25","1.00","2562.51","4","283.75","","0.00","1.00","4.75"
"411179","2022-11-14","51","F","false","false","usa","san jose","9","2.73","62.18","4","0.44","0.00","0.25","17.89","4.62","3","1.00","376.59","0.19","0.55","1.17","0.33","1662.99","3","256.33","","0.18","1.17","4.50"
"411701","2022-11-14","40","F","false","false","canada","calgary","11","2.36","22.82","5","0.45","0.00","0.00","10.02","8.09","3","1.00","468.23","0.25","0.09","1.00","0.33","2762.58","5","168.40","0.15","0.18","1.00","5.20"
"413128","2022-11-15","29","F","false","false","canada","hamilton","12","1.50","16.08","6","0.50","0.00","0.00","6.83","6.28","5","1.00","327.53","0.10","0.42","1.40","0.40","769.71","6","298.33","0.08","0.17","1.33","4.83"
"413340","2022-11-15","47","F","true","true","usa","nashville","10","1.60","16.20","5","0.50","0.00","0.00","7.79","6.71","5","1.00","191.91","","0.00","1.00","0.60","1081.71","2","245.50","0.15","0.10","1.00","5.50"
"413418","2022-11-15","54","F","false","false","usa","knoxville","11","1.45","15.82","5","0.45","0.20","0.00","9.44","7.55","4","1.00","249.64","0.12","0.27","1.25","1.00","1076.68","4","116.00","0.11","0.36","1.25","2.00"
"413658","2022-11-15","51","F","true","true","usa","philadelphia","10","11.00","24.33","5","0.50","0.00","0.20","135.63","6.72","3","1.00","1400.12","0.15","0.25","2.33","1.67","2548.98","5","158.00","0.11","0.50","1.25","6.00"
"414128","2022-11-15","28","F","false","false","usa","seattle","12","1.75","17.17","6","0.50","0.00","0.00","9.38","9.30","4","0.50","798.24","0.05","0.08","1.50","0.50","3344.75","6","270.00","0.08","0.17","1.33","3.83"
"415282","2022-11-16","42","F","true","true","usa","portland","11","1.36","14.36","4","0.36","0.00","0.00","9.07","9.30","4","1.00","859.14","0.10","0.09","1.50","0.25","2820.93","4","131.25","0.16","0.36","1.50","3.25"
"415381","2022-11-16","46","F","true","false","usa","chicago","10","1.00","12.60","3","0.30","0.00","0.00","6.43","7.36","3","0.67","150.40","","0.00","1.00","1.00","969.90","2","119.50","0.15","0.10","1.00","2.00"
"415581","2022-11-16","42","F","true","false","usa","new york","10","1.80","17.70","4","0.40","0.00","0.00","10.37","10.57","4","0.75","336.02","0.10","0.10","1.00","0.50","2184.71","4","184.00","","0.00","1.00","5.00"
"416319","2022-11-16","55","F","true","false","usa","new york","12","3.08","29.42","3","0.25","0.33","0.00","9.13","9.29","3","1.00","254.45","0.15","0.08","1.00","1.00","1477.99","3","108.67","0.08","0.17","1.00","1.00"
"416580","2022-11-16","43","F","false","false","usa","fort worth","10","6.30","35.60","7","0.70","0.00","0.14","7.32","7.04","7","0.86","414.97","0.05","0.30","1.33","0.50","1628.31","5","180.00","0.10","0.20","1.50","2.33"
"417679","2022-11-17","37","F","false","false","usa","new york","11","1.64","17.91","7","0.64","0.00","0.00","8.71","8.51","7","1.00","416.44","0.12","0.27","1.43","0.43","1845.21","6","237.67","0.11","0.36","1.33","2.33"
"418329","2022-11-17","49","M","false","true","usa","detroit","9","2.44","23.89","4","0.44","0.00","0.00","7.13","8.34","3","1.00","148.51","0.10","0.33","1.00","0.67","825.71","4","112.75","0.13","0.22","1.00","9.25"
"418488","2022-11-17","38","F","true","false","canada","toronto","10","2.40","22.10","5","0.50","0.00","0.00","5.14","7.03","4","1.00","352.90","0.23","0.20","1.00","0.50","2022.66","5","160.80","0.13","0.30","1.00","4.20"
"418692","2022-11-17","39","F","false","false","usa","fort worth","12","1.14","41.29","5","0.42","0.00","0.20","62.00","62.40","5","1.00","1065.05","0.07","0.36","1.25","0.38","6132.22","5","178.75","0.10","0.36","1.25","5.38"
"420648","2022-11-18","53","F","true","true","usa","portland","11","1.27","14.00","5","0.45","0.00","0.00","7.81","7.42","4","1.00","690.73","0.12","0.45","1.00","0.75","3684.75","4","206.25","","0.00","1.00","5.00"
"420669","2022-11-18","51","F","true","true","canada","calgary","11","7.67","67.33","5","0.45","0.20","0.40","7.56","7.37","4","1.00","584.24","0.10","0.33","1.00","0.60","3186.21","5","114.86","","0.27","1.00","5.14"
"421247","2022-11-19","42","F","true","true","usa","memphis","10","2.30","22.20","6","0.60","0.17","0.00","7.78","7.93","6","1.00","248.84","","0.00","1.17","0.33","1187.28","6","178.17","0.09","0.40","1.17","4.00"
"421515","2022-11-19","31","F","false","false","canada","winnipeg","9","2.33","22.56","3","0.33","0.00","0.00","7.08","7.26","3","1.00","362.56","0.15","0.11","1.00","0.33","1934.57","3","183.67","0.05","0.11","1.00","2.00"
"421666","2022-11-19","30","F","false","true","usa","washington","10","3.42","64.50","3","0.30","0.33","0.33","7.57","7.82","3","1.00","492.72","0.05","0.25","1.17","1.00","2986.31","3","68.67","","0.17","1.17","1.33"
"421700","2022-11-19","41","F","false","true","usa","richmond","10","1.40","15.60","3","0.30","0.00","0.00","8.01","8.19","3","1.00","393.65","0.13","0.20","1.33","0.00","1863.99","3","116.67","0.15","0.10","1.33","5.00"
"421870","2022-11-19","30","M","true","true","usa","little rock","10","1.70","17.10","5","0.50","0.20","0.00","51.54","8.61","5","1.00","4488.55","0.06","0.40","2.40","1.60","4178.36","4","174.00","0.20","0.10","1.00","2.25"
"422066","2022-11-19","55","F","true","true","usa","cincinnati","10","1.70","18.50","5","0.50","0.00","0.00","8.78","8.09","4","1.00","410.25","0.10","0.10","1.25","1.25","1638.13","5","125.80","0.15","0.10","1.20","9.80"
"422668","2022-11-20","18","F","false","false","usa","houston","10","0.90","12.20","0","0.00","0.00","","","","0","0.00","","0.18","0.20","","","","0","","0.10","0.10","",""
"423042","2022-11-20","43","F","false","true","canada","ottawa","10","6.00","35.17","8","0.80","0.13","0.13","5.90","6.13","5","1.00","188.80","0.15","0.42","1.00","0.63","1131.42","7","142.80","0.10","0.33","1.00","6.40"
"423413","2022-11-20","18","F","false","false","usa","new york","11","1.27","14.64","1","0.09","0.00","0.00","","8.10","0","0.00","","0.25","0.27","","","","1","269.00","","0.00","2.00","20.00"
"424553","2022-11-21","49","F","true","false","usa","oklahoma city","10","2.90","27.20","4","0.40","0.00","0.00","10.80","13.29","2","1.00","320.23","0.23","0.30","1.00","0.50","1740.85","4","112.00","0.30","0.10","1.00","6.75"
"425632","2022-11-21","45","F","true","false","usa","tampa","11","1.36","14.55","4","0.36","0.25","0.00","5.17","4.06","3","1.00","440.45","0.10","0.09","1.00","0.33","2398.19","3","164.00","0.05","0.09","1.00","3.33"
"425653","2022-11-21","20","M","false","true","usa","portland","9","1.33","14.11","1","0.11","0.00","0.00","","5.58","0","0.00","","0.10","0.11","","","","1","165.00","","0.00","1.00","15.00"
"425953","2022-11-22","38","F","true","false","usa","nashville","10","2.20","22.20","6","0.60","0.00","0.00","7.82","9.07","5","1.00","230.99","0.15","0.10","1.60","0.00","951.20","6","106.17","0.08","0.20","1.67","3.50"
"425966","2022-11-22","56","F","true","false","usa","las vegas","10","1.60","16.90","3","0.30","0.00","0.00","8.14","8.39","3","1.00","907.05","","0.00","2.00","0.33","3092.47","3","160.67","0.05","0.10","2.00","2.67"
"426478","2022-11-22","25","F","false","false","canada","hamilton","9","9.64","21.91","3","0.33","0.00","0.33","207.59","29.71","2","1.00","1093.79","0.13","0.36","1.00","0.00","5181.89","3","109.50","0.08","0.36","1.00","11.50"
"427426","2022-11-22","36","F","false","false","usa","san diego","11","1.45","15.55","4","0.36","0.00","0.00","11.22","15.43","4","1.00","354.53","0.20","0.18","1.00","1.00","2048.59","2","58.00","0.08","0.18","1.00","1.00"
"427506","2022-11-22","55","F","true","true","usa","norfolk","9","11.64","52.64","4","0.44","0.00","0.25","16.38","5.22","4","1.00","670.12","0.25","0.27","1.43","1.14","2535.88","3","254.50","0.10","0.27","1.00","1.67"
"428056","2022-11-23","37","M","false","false","canada","vancouver","9","1.56","17.22","5","0.56","0.00","0.00","7.70","10.83","4","1.00","594.32","0.14","0.44","1.00","0.00","3288.61","4","178.50","0.15","0.11","1.00","5.00"
"428552","2022-11-23","37","F","true","false","usa","new york","11","1.27","14.09","4","0.36","0.00","0.00","7.66","7.85","4","1.00","362.12","0.25","0.09","1.00","0.25","2054.97","4","167.50","0.13","0.18","1.00","1.25"
"428858","2022-11-23","21","F","false","false","usa","san diego","10","2.33","55.08","3","0.30","0.00","0.33","128.91","108.71","2","1.00","1519.53","0.10","0.25","1.00","0.20","8656.53","3","194.33","","0.17","1.00","8.67"
"429345","2022-11-23","66","M","true","true","usa","tallahassee","10","1.40","14.30","1","0.10","0.00","0.00","","8.64","0","0.00","","0.10","0.10","","","","1","119.00","0.08","0.20","1.00","6.00"
"429375","2022-11-23","34","F","false","false","usa","new york","10","6.42","34.08","4","0.40","0.00","0.25","129.78","7.82","4","1.00","771.36","","0.17","1.00","0.43","3904.63","4","178.00","","0.17","1.00","1.67"
"430722","2022-11-24","28","M","false","false","usa","mobile","10","9.00","44.50","3","0.30","0.00","0.33","6.37","6.58","3","1.00","426.42","0.13","0.33","1.00","0.33","2431.89","3","255.17","0.05","0.33","1.00","3.50"
"431144","2022-11-24","51","F","true","false","usa","cincinnati","10","1.10","13.60","3","0.30","0.00","0.00","10.71","10.15","2","1.00","241.55","0.15","0.20","1.00","0.50","1376.11","3","152.67","0.18","0.20","1.00","3.33"
"431337","2022-11-24","38","F","false","false","usa","miami","11","1.55","16.27","5","0.45","0.00","0.00","8.79","7.72","4","0.75","332.83","","0.00","1.00","0.75","2130.41","5","242.00","0.05","0.09","1.00","3.40"
"431602","2022-11-25","37","F","false","false","usa","tacoma","10","2.67","59.08","5","0.50","0.20","0.20","6.77","8.12","5","1.00","767.98","0.08","0.42","1.25","0.75","3460.13","5","115.75","0.10","0.25","1.50","2.25"
"431746","2022-11-25","40","F","false","false","usa","des moines","10","0.90","9.80","2","0.20","0.00","0.00","6.81","11.27","1","1.00","550.16","","0.00","2.00","2.00","1503.45","2","141.50","0.08","0.20","1.50","5.50"
"431899","2022-11-25","44","F","true","false","usa","seattle","10","6.75","39.92","3","0.30","0.33","0.33","5.50","5.71","3","1.00","501.79","0.15","0.25","1.00","0.17","2590.41","3","192.83","","0.17","1.00","3.17"
"431912","2022-11-25","35","F","false","true","usa","detroit","11","0.82","10.45","2","0.18","0.00","0.00","5.46","5.73","1","1.00","295.89","0.10","0.18","2.00","1.00","793.45","1","106.00","0.20","0.09","1.00","4.00"
"432333","2022-11-25","50","F","true","true","usa","milwaukee","9","1.44","15.33","3","0.33","0.00","0.00","35.13","25.10","2","1.00","622.61","","0.00","2.00","1.50","2136.57","3","136.00","0.18","0.22","1.33","6.67"
"432637","2022-11-25","37","F","false","true","usa","san antonio","10","1.80","19.50","5","0.50","0.00","0.00","6.60","6.78","5","1.00","367.89","0.13","0.20","1.00","0.20","1925.28","5","186.60","0.15","0.10","1.00","1.60"
"432941","2022-11-25","40","F","false","false","usa","anchorage","11","1.73","17.27","5","0.45","0.00","0.00","6.81","7.41","4","1.00","961.14","","0.00","1.50","0.25","4169.15","5","140.20","0.05","0.09","1.60","4.20"
"433080","2022-11-26","44","F","true","false","usa","colorado springs","9","2.00","20.44","5","0.56","0.00","0.00","8.11","8.28","5","1.00","357.26","","0.00","1.20","1.00","1746.84","5","312.00","0.12","0.33","1.20","3.60"
"433339","2022-11-26","26","F","false","true","usa","detroit","10","1.30","14.50","3","0.30","0.00","0.00","8.52","6.09","1","1.00","54.64","0.28","0.20","1.00","1.00","337.36","3","190.33","0.10","0.10","1.00","6.67"
"433905","2022-11-26","26","F","false","false","usa","new york","10","1.40","15.20","2","0.20","0.00","0.00","","10.09","0","0.00","","0.05","0.10","","","","2","141.00","0.15","0.10","1.50","10.00"
"434238","2022-11-26","50","F","true","true","usa","indianapolis","11","1.55","16.82","3","0.27","0.33","0.00","9.22","10.65","3","1.00","216.29","","0.00","1.00","0.67","1153.92","2","103.00","0.10","0.09","1.00","4.00"
